"id","status","enrolled_at","created_at","updated_at","student_id","course_id"
"7214","enrolled","2023-01-01","2025-04-29 11:13:21","2025-04-29 11:13:21","542","4"
"7215","enrolled","2023-01-01","2025-04-29 11:13:21","2025-04-29 11:13:21","542","5"
"7216","enrolled","2023-01-01","2025-04-29 11:13:21","2025-04-29 11:13:21","542","6"
"7217","enrolled","2023-08-01","2025-04-29 11:13:21","2025-04-29 11:13:21","542","7"
"7218","enrolled","2023-08-01","2025-04-29 11:13:21","2025-04-29 11:13:21","542","8"
"7219","enrolled","2023-08-01","2025-04-29 11:13:21","2025-04-29 11:13:21","542","9"
"7220","enrolled","2023-08-01","2025-04-29 11:13:21","2025-04-29 11:13:21","542","10"
"7221","enrolled","2023-08-01","2025-04-29 11:13:21","2025-04-29 11:13:21","542","11"
"7222","enrolled","2023-08-01","2025-04-29 11:13:21","2025-04-29 11:13:21","542","12"
"7223","enrolled","2024-01-01","2025-04-29 11:13:21","2025-04-29 11:13:21","542","13"
"7224","enrolled","2024-01-01","2025-04-29 11:13:21","2025-04-29 11:13:21","542","14"
"7225","enrolled","2024-01-01","2025-04-29 11:13:21","2025-04-29 11:13:21","542","15"
"7226","enrolled","2024-01-01","2025-04-29 11:13:22","2025-04-29 11:13:22","542","16"
"7227","enrolled","2024-01-01","2025-04-29 11:13:22","2025-04-29 11:13:22","542","17"
"7228","enrolled","2024-01-01","2025-04-29 11:13:22","2025-04-29 11:13:22","542","18"
"7229","enrolled","2024-08-01","2025-04-29 11:13:22","2025-04-29 11:13:22","542","19"
"7230","enrolled","2024-08-01","2025-04-29 11:13:22","2025-04-29 11:13:22","542","20"
"7231","enrolled","2024-08-01","2025-04-29 11:13:22","2025-04-29 11:13:22","542","21"
"7232","enrolled","2024-08-01","2025-04-29 11:13:22","2025-04-29 11:13:22","542","22"
"7233","enrolled","2024-08-01","2025-04-29 11:13:22","2025-04-29 11:13:22","542","23"
"7234","enrolled","2024-08-01","2025-04-29 11:13:22","2025-04-29 11:13:22","542","24"
"7235","enrolled","2025-01-01","2025-04-29 11:13:22","2025-04-29 11:13:22","542","49"
"7236","enrolled","2025-01-01","2025-04-29 11:13:22","2025-04-29 11:13:22","542","50"
"7237","enrolled","2025-01-01","2025-04-29 11:13:22","2025-04-29 11:13:22","542","51"
"7238","enrolled","2025-01-01","2025-04-29 11:13:22","2025-04-29 11:13:22","542","52"
"7239","enrolled","2025-01-01","2025-04-29 11:13:22","2025-04-29 11:13:22","542","65"
"7240","enrolled","2025-01-01","2025-04-29 11:13:22","2025-04-29 11:13:22","542","66"
"7241","enrolled","2023-01-01","2025-04-29 11:13:23","2025-04-29 11:13:23","543","1"
"7242","enrolled","2023-01-01","2025-04-29 11:13:23","2025-04-29 11:13:23","543","2"
"7243","enrolled","2023-01-01","2025-04-29 11:13:23","2025-04-29 11:13:23","543","3"
"7244","enrolled","2023-01-01","2025-04-29 11:13:23","2025-04-29 11:13:23","543","4"
"7245","enrolled","2023-01-01","2025-04-29 11:13:23","2025-04-29 11:13:23","543","5"
"7246","enrolled","2023-01-01","2025-04-29 11:13:23","2025-04-29 11:13:23","543","6"
"7247","enrolled","2023-08-01","2025-04-29 11:13:23","2025-04-29 11:13:23","543","7"
"7248","enrolled","2023-08-01","2025-04-29 11:13:23","2025-04-29 11:13:23","543","8"
"7249","enrolled","2023-08-01","2025-04-29 11:13:23","2025-04-29 11:13:23","543","9"
"7250","enrolled","2023-08-01","2025-04-29 11:13:23","2025-04-29 11:13:23","543","10"
"7251","enrolled","2023-08-01","2025-04-29 11:13:23","2025-04-29 11:13:23","543","11"
"7252","enrolled","2023-08-01","2025-04-29 11:13:23","2025-04-29 11:13:23","543","12"
"7253","enrolled","2024-01-01","2025-04-29 11:13:23","2025-04-29 11:13:23","543","13"
"7254","enrolled","2024-01-01","2025-04-29 11:13:23","2025-04-29 11:13:23","543","14"
"7255","enrolled","2024-01-01","2025-04-29 11:13:23","2025-04-29 11:13:23","543","15"
"7256","enrolled","2024-01-01","2025-04-29 11:13:23","2025-04-29 11:13:23","543","16"
"7257","enrolled","2024-01-01","2025-04-29 11:13:23","2025-04-29 11:13:23","543","17"
"7258","enrolled","2024-01-01","2025-04-29 11:13:23","2025-04-29 11:13:23","543","18"
"7259","enrolled","2024-08-01","2025-04-29 11:13:23","2025-04-29 11:13:23","543","19"
"7260","enrolled","2024-08-01","2025-04-29 11:13:24","2025-04-29 11:13:24","543","20"
"7261","enrolled","2024-08-01","2025-04-29 11:13:24","2025-04-29 11:13:24","543","21"
"7262","enrolled","2024-08-01","2025-04-29 11:13:24","2025-04-29 11:13:24","543","22"
"7263","enrolled","2024-08-01","2025-04-29 11:13:24","2025-04-29 11:13:24","543","23"
"7264","enrolled","2024-08-01","2025-04-29 11:13:24","2025-04-29 11:13:24","543","24"
"7265","enrolled","2025-01-01","2025-04-29 11:13:24","2025-04-29 11:13:24","543","49"
"7266","enrolled","2025-01-01","2025-04-29 11:13:24","2025-04-29 11:13:24","543","50"
"7267","enrolled","2025-01-01","2025-04-29 11:13:24","2025-04-29 11:13:24","543","51"
"7268","enrolled","2025-01-01","2025-04-29 11:13:24","2025-04-29 11:13:24","543","52"
"7269","enrolled","2025-01-01","2025-04-29 11:13:24","2025-04-29 11:13:24","543","65"
"7270","enrolled","2025-01-01","2025-04-29 11:13:24","2025-04-29 11:13:24","543","66"
"7271","enrolled","2023-01-01","2025-04-29 11:13:25","2025-04-29 11:13:25","544","1"
"7272","enrolled","2023-01-01","2025-04-29 11:13:26","2025-04-29 11:13:26","544","2"
"7273","enrolled","2023-01-01","2025-04-29 11:13:26","2025-04-29 11:13:26","544","3"
"7274","enrolled","2023-01-01","2025-04-29 11:13:26","2025-04-29 11:13:26","544","4"
"7275","enrolled","2023-01-01","2025-04-29 11:13:26","2025-04-29 11:13:26","544","5"
"7276","enrolled","2023-01-01","2025-04-29 11:13:26","2025-04-29 11:13:26","544","6"
"7277","enrolled","2023-08-01","2025-04-29 11:13:26","2025-04-29 11:13:26","544","7"
"7278","enrolled","2023-08-01","2025-04-29 11:13:26","2025-04-29 11:13:26","544","8"
"7279","enrolled","2023-08-01","2025-04-29 11:13:26","2025-04-29 11:13:26","544","9"
"7280","enrolled","2023-08-01","2025-04-29 11:13:26","2025-04-29 11:13:26","544","10"
"7281","enrolled","2023-08-01","2025-04-29 11:13:26","2025-04-29 11:13:26","544","11"
"7282","enrolled","2023-08-01","2025-04-29 11:13:26","2025-04-29 11:13:26","544","12"
"7283","enrolled","2024-01-01","2025-04-29 11:13:26","2025-04-29 11:13:26","544","13"
"7284","enrolled","2024-01-01","2025-04-29 11:13:26","2025-04-29 11:13:26","544","14"
"7285","enrolled","2024-01-01","2025-04-29 11:13:26","2025-04-29 11:13:26","544","15"
"7286","enrolled","2024-01-01","2025-04-29 11:13:26","2025-04-29 11:13:26","544","16"
"7287","enrolled","2024-01-01","2025-04-29 11:13:26","2025-04-29 11:13:26","544","17"
"7288","enrolled","2024-01-01","2025-04-29 11:13:26","2025-04-29 11:13:26","544","18"
"7289","enrolled","2024-08-01","2025-04-29 11:13:26","2025-04-29 11:13:26","544","19"
"7290","enrolled","2024-08-01","2025-04-29 11:13:27","2025-04-29 11:13:27","544","20"
"7291","enrolled","2024-08-01","2025-04-29 11:13:27","2025-04-29 11:13:27","544","21"
"7292","enrolled","2024-08-01","2025-04-29 11:13:27","2025-04-29 11:13:27","544","22"
"7293","enrolled","2024-08-01","2025-04-29 11:13:27","2025-04-29 11:13:27","544","23"
"7294","enrolled","2024-08-01","2025-04-29 11:13:27","2025-04-29 11:13:27","544","24"
"7295","enrolled","2025-01-01","2025-04-29 11:13:27","2025-04-29 11:13:27","544","49"
"7296","enrolled","2025-01-01","2025-04-29 11:13:27","2025-04-29 11:13:27","544","50"
"7297","enrolled","2025-01-01","2025-04-29 11:13:27","2025-04-29 11:13:27","544","51"
"7298","enrolled","2025-01-01","2025-04-29 11:13:27","2025-04-29 11:13:27","544","52"
"7299","enrolled","2025-01-01","2025-04-29 11:13:27","2025-04-29 11:13:27","544","65"
"7300","enrolled","2025-01-01","2025-04-29 11:13:27","2025-04-29 11:13:27","544","66"
"7301","enrolled","2023-01-01","2025-04-29 11:13:27","2025-04-29 11:13:27","545","1"
"7302","enrolled","2023-01-01","2025-04-29 11:13:27","2025-04-29 11:13:27","545","2"
"7303","enrolled","2023-01-01","2025-04-29 11:13:27","2025-04-29 11:13:27","545","3"
"7304","enrolled","2023-01-01","2025-04-29 11:13:27","2025-04-29 11:13:27","545","4"
"7305","enrolled","2023-01-01","2025-04-29 11:13:27","2025-04-29 11:13:27","545","5"
"7306","enrolled","2023-01-01","2025-04-29 11:13:27","2025-04-29 11:13:27","545","6"
"7307","enrolled","2023-08-01","2025-04-29 11:13:27","2025-04-29 11:13:27","545","7"
"7308","enrolled","2023-08-01","2025-04-29 11:13:27","2025-04-29 11:13:27","545","8"
"7309","enrolled","2023-08-01","2025-04-29 11:13:28","2025-04-29 11:13:28","545","9"
"7310","enrolled","2023-08-01","2025-04-29 11:13:28","2025-04-29 11:13:28","545","10"
"7311","enrolled","2023-08-01","2025-04-29 11:13:28","2025-04-29 11:13:28","545","11"
"7312","enrolled","2023-08-01","2025-04-29 11:13:28","2025-04-29 11:13:28","545","12"
"7313","enrolled","2024-01-01","2025-04-29 11:13:28","2025-04-29 11:13:28","545","13"
"7314","enrolled","2024-01-01","2025-04-29 11:13:28","2025-04-29 11:13:28","545","14"
"7315","enrolled","2024-01-01","2025-04-29 11:13:28","2025-04-29 11:13:28","545","15"
"7316","enrolled","2024-01-01","2025-04-29 11:13:28","2025-04-29 11:13:28","545","16"
"7317","enrolled","2024-01-01","2025-04-29 11:13:28","2025-04-29 11:13:28","545","17"
"7318","enrolled","2024-01-01","2025-04-29 11:13:28","2025-04-29 11:13:28","545","18"
"7319","enrolled","2024-08-01","2025-04-29 11:13:28","2025-04-29 11:13:28","545","19"
"7320","enrolled","2024-08-01","2025-04-29 11:13:28","2025-04-29 11:13:28","545","20"
"7321","enrolled","2024-08-01","2025-04-29 11:13:28","2025-04-29 11:13:28","545","21"
"7322","enrolled","2024-08-01","2025-04-29 11:13:28","2025-04-29 11:13:28","545","22"
"7323","enrolled","2024-08-01","2025-04-29 11:13:28","2025-04-29 11:13:28","545","23"
"7324","enrolled","2024-08-01","2025-04-29 11:13:29","2025-04-29 11:13:29","545","24"
"7325","enrolled","2025-01-01","2025-04-29 11:13:29","2025-04-29 11:13:29","545","49"
"7326","enrolled","2025-01-01","2025-04-29 11:13:29","2025-04-29 11:13:29","545","50"
"7327","enrolled","2025-01-01","2025-04-29 11:13:29","2025-04-29 11:13:29","545","51"
"7328","enrolled","2025-01-01","2025-04-29 11:13:29","2025-04-29 11:13:29","545","52"
"7329","enrolled","2025-01-01","2025-04-29 11:13:29","2025-04-29 11:13:29","545","65"
"7330","enrolled","2025-01-01","2025-04-29 11:13:29","2025-04-29 11:13:29","545","66"
"7331","enrolled","2023-01-01","2025-04-29 11:13:29","2025-04-29 11:13:29","546","1"
"7332","enrolled","2023-01-01","2025-04-29 11:13:29","2025-04-29 11:13:29","546","2"
"7333","enrolled","2023-01-01","2025-04-29 11:13:29","2025-04-29 11:13:29","546","3"
"7334","enrolled","2023-01-01","2025-04-29 11:13:29","2025-04-29 11:13:29","546","4"
"7335","enrolled","2023-01-01","2025-04-29 11:13:29","2025-04-29 11:13:29","546","5"
"7336","enrolled","2023-01-01","2025-04-29 11:13:29","2025-04-29 11:13:29","546","6"
"7337","enrolled","2023-08-01","2025-04-29 11:13:29","2025-04-29 11:13:29","546","7"
"7338","enrolled","2023-08-01","2025-04-29 11:13:29","2025-04-29 11:13:29","546","8"
"7339","enrolled","2023-08-01","2025-04-29 11:13:30","2025-04-29 11:13:30","546","9"
"7340","enrolled","2023-08-01","2025-04-29 11:13:30","2025-04-29 11:13:30","546","10"
"7341","enrolled","2023-08-01","2025-04-29 11:13:30","2025-04-29 11:13:30","546","11"
"7342","enrolled","2023-08-01","2025-04-29 11:13:30","2025-04-29 11:13:30","546","12"
"7343","enrolled","2024-01-01","2025-04-29 11:13:30","2025-04-29 11:13:30","546","13"
"7344","enrolled","2024-01-01","2025-04-29 11:13:30","2025-04-29 11:13:30","546","14"
"7345","enrolled","2024-01-01","2025-04-29 11:13:30","2025-04-29 11:13:30","546","15"
"7346","enrolled","2024-01-01","2025-04-29 11:13:30","2025-04-29 11:13:30","546","16"
"7347","enrolled","2024-01-01","2025-04-29 11:13:30","2025-04-29 11:13:30","546","17"
"7348","enrolled","2024-01-01","2025-04-29 11:13:30","2025-04-29 11:13:30","546","18"
"7349","enrolled","2024-08-01","2025-04-29 11:13:30","2025-04-29 11:13:30","546","19"
"7350","enrolled","2024-08-01","2025-04-29 11:13:30","2025-04-29 11:13:30","546","20"
"7351","enrolled","2024-08-01","2025-04-29 11:13:30","2025-04-29 11:13:30","546","21"
"7352","enrolled","2024-08-01","2025-04-29 11:13:30","2025-04-29 11:13:30","546","22"
"7353","enrolled","2024-08-01","2025-04-29 11:13:30","2025-04-29 11:13:30","546","23"
"7354","enrolled","2024-08-01","2025-04-29 11:13:31","2025-04-29 11:13:31","546","24"
"7355","enrolled","2025-01-01","2025-04-29 11:13:31","2025-04-29 11:13:31","546","49"
"7356","enrolled","2025-01-01","2025-04-29 11:13:31","2025-04-29 11:13:31","546","50"
"7357","enrolled","2025-01-01","2025-04-29 11:13:31","2025-04-29 11:13:31","546","51"
"7358","enrolled","2025-01-01","2025-04-29 11:13:31","2025-04-29 11:13:31","546","52"
"7359","enrolled","2025-01-01","2025-04-29 11:13:31","2025-04-29 11:13:31","546","65"
"7360","enrolled","2025-01-01","2025-04-29 11:13:31","2025-04-29 11:13:31","546","66"
"7361","enrolled","2023-01-01","2025-04-29 11:13:31","2025-04-29 11:13:31","547","1"
"7362","enrolled","2023-01-01","2025-04-29 11:13:31","2025-04-29 11:13:31","547","2"
"7363","enrolled","2023-01-01","2025-04-29 11:13:31","2025-04-29 11:13:31","547","3"
"7364","enrolled","2023-01-01","2025-04-29 11:13:31","2025-04-29 11:13:31","547","4"
"7365","enrolled","2023-01-01","2025-04-29 11:13:31","2025-04-29 11:13:31","547","5"
"7366","enrolled","2023-01-01","2025-04-29 11:13:31","2025-04-29 11:13:31","547","6"
"7367","enrolled","2023-08-01","2025-04-29 11:13:31","2025-04-29 11:13:31","547","7"
"7368","enrolled","2023-08-01","2025-04-29 11:13:31","2025-04-29 11:13:31","547","8"
"7369","enrolled","2023-08-01","2025-04-29 11:13:31","2025-04-29 11:13:31","547","9"
"7370","enrolled","2023-08-01","2025-04-29 11:13:31","2025-04-29 11:13:31","547","10"
"7371","enrolled","2023-08-01","2025-04-29 11:13:31","2025-04-29 11:13:31","547","11"
"7372","enrolled","2023-08-01","2025-04-29 11:13:31","2025-04-29 11:13:31","547","12"
"7373","enrolled","2024-01-01","2025-04-29 11:13:31","2025-04-29 11:13:31","547","13"
"7374","enrolled","2024-01-01","2025-04-29 11:13:32","2025-04-29 11:13:32","547","14"
"7375","enrolled","2024-01-01","2025-04-29 11:13:32","2025-04-29 11:13:32","547","15"
"7376","enrolled","2024-01-01","2025-04-29 11:13:32","2025-04-29 11:13:32","547","16"
"7377","enrolled","2024-01-01","2025-04-29 11:13:32","2025-04-29 11:13:32","547","17"
"7378","enrolled","2024-01-01","2025-04-29 11:13:32","2025-04-29 11:13:32","547","18"
"7379","enrolled","2024-08-01","2025-04-29 11:13:32","2025-04-29 11:13:32","547","19"
"7380","enrolled","2024-08-01","2025-04-29 11:13:32","2025-04-29 11:13:32","547","20"
"7381","enrolled","2024-08-01","2025-04-29 11:13:32","2025-04-29 11:13:32","547","21"
"7382","enrolled","2024-08-01","2025-04-29 11:13:32","2025-04-29 11:13:32","547","22"
"7383","enrolled","2024-08-01","2025-04-29 11:13:32","2025-04-29 11:13:32","547","23"
"7384","enrolled","2024-08-01","2025-04-29 11:13:32","2025-04-29 11:13:32","547","24"
"7385","enrolled","2025-01-01","2025-04-29 11:13:32","2025-04-29 11:13:32","547","49"
"7386","enrolled","2025-01-01","2025-04-29 11:13:32","2025-04-29 11:13:32","547","50"
"7387","enrolled","2025-01-01","2025-04-29 11:13:32","2025-04-29 11:13:32","547","51"
"7388","enrolled","2025-01-01","2025-04-29 11:13:32","2025-04-29 11:13:32","547","52"
"7389","enrolled","2025-01-01","2025-04-29 11:13:32","2025-04-29 11:13:32","547","65"
"7390","enrolled","2025-01-01","2025-04-29 11:13:32","2025-04-29 11:13:32","547","66"
"7391","enrolled","2023-01-01","2025-04-29 11:13:32","2025-04-29 11:13:32","548","1"
"7392","enrolled","2023-01-01","2025-04-29 11:13:33","2025-04-29 11:13:33","548","2"
"7393","enrolled","2023-01-01","2025-04-29 11:13:33","2025-04-29 11:13:33","548","3"
"7394","enrolled","2023-01-01","2025-04-29 11:13:33","2025-04-29 11:13:33","548","4"
"7395","enrolled","2023-01-01","2025-04-29 11:13:33","2025-04-29 11:13:33","548","5"
"7396","enrolled","2023-01-01","2025-04-29 11:13:33","2025-04-29 11:13:33","548","6"
"7397","enrolled","2023-08-01","2025-04-29 11:13:33","2025-04-29 11:13:33","548","7"
"7398","enrolled","2023-08-01","2025-04-29 11:13:33","2025-04-29 11:13:33","548","8"
"7399","enrolled","2023-08-01","2025-04-29 11:13:33","2025-04-29 11:13:33","548","9"
"7400","enrolled","2023-08-01","2025-04-29 11:13:33","2025-04-29 11:13:33","548","10"
"7401","enrolled","2023-08-01","2025-04-29 11:13:33","2025-04-29 11:13:33","548","11"
"7402","enrolled","2023-08-01","2025-04-29 11:13:33","2025-04-29 11:13:33","548","12"
"7403","enrolled","2024-01-01","2025-04-29 11:13:33","2025-04-29 11:13:33","548","13"
"7404","enrolled","2024-01-01","2025-04-29 11:13:33","2025-04-29 11:13:33","548","14"
"7405","enrolled","2024-01-01","2025-04-29 11:13:33","2025-04-29 11:13:33","548","15"
"7406","enrolled","2024-01-01","2025-04-29 11:13:33","2025-04-29 11:13:33","548","16"
"7407","enrolled","2024-01-01","2025-04-29 11:13:33","2025-04-29 11:13:33","548","17"
"7408","enrolled","2024-01-01","2025-04-29 11:13:33","2025-04-29 11:13:33","548","18"
"7409","enrolled","2024-08-01","2025-04-29 11:13:33","2025-04-29 11:13:33","548","19"
"7410","enrolled","2024-08-01","2025-04-29 11:13:33","2025-04-29 11:13:33","548","20"
"7411","enrolled","2024-08-01","2025-04-29 11:13:34","2025-04-29 11:13:34","548","21"
"7412","enrolled","2024-08-01","2025-04-29 11:13:34","2025-04-29 11:13:34","548","22"
"7413","enrolled","2024-08-01","2025-04-29 11:13:34","2025-04-29 11:13:34","548","23"
"7414","enrolled","2024-08-01","2025-04-29 11:13:35","2025-04-29 11:13:35","548","24"
"7415","enrolled","2025-01-01","2025-04-29 11:13:35","2025-04-29 11:13:35","548","49"
"7416","enrolled","2025-01-01","2025-04-29 11:13:35","2025-04-29 11:13:35","548","50"
"7417","enrolled","2025-01-01","2025-04-29 11:13:35","2025-04-29 11:13:35","548","51"
"7418","enrolled","2025-01-01","2025-04-29 11:13:35","2025-04-29 11:13:35","548","52"
"7419","enrolled","2025-01-01","2025-04-29 11:13:35","2025-04-29 11:13:35","548","65"
"7420","enrolled","2025-01-01","2025-04-29 11:13:35","2025-04-29 11:13:35","548","66"
"7421","enrolled","2023-01-01","2025-04-29 11:13:35","2025-04-29 11:13:35","549","1"
"7422","enrolled","2023-01-01","2025-04-29 11:13:35","2025-04-29 11:13:35","549","2"
"7423","enrolled","2023-01-01","2025-04-29 11:13:35","2025-04-29 11:13:35","549","3"
"7424","enrolled","2023-01-01","2025-04-29 11:13:35","2025-04-29 11:13:35","549","4"
"7425","enrolled","2023-01-01","2025-04-29 11:13:35","2025-04-29 11:13:35","549","5"
"7426","enrolled","2023-01-01","2025-04-29 11:13:35","2025-04-29 11:13:35","549","6"
"7427","enrolled","2023-08-01","2025-04-29 11:13:35","2025-04-29 11:13:35","549","7"
"7428","enrolled","2023-08-01","2025-04-29 11:13:36","2025-04-29 11:13:36","549","8"
"7429","enrolled","2023-08-01","2025-04-29 11:13:36","2025-04-29 11:13:36","549","9"
"7430","enrolled","2023-08-01","2025-04-29 11:13:36","2025-04-29 11:13:36","549","10"
"7431","enrolled","2023-08-01","2025-04-29 11:13:36","2025-04-29 11:13:36","549","11"
"7432","enrolled","2023-08-01","2025-04-29 11:13:36","2025-04-29 11:13:36","549","12"
"7433","enrolled","2024-01-01","2025-04-29 11:13:36","2025-04-29 11:13:36","549","13"
"7434","enrolled","2024-01-01","2025-04-29 11:13:36","2025-04-29 11:13:36","549","14"
"7435","enrolled","2024-01-01","2025-04-29 11:13:36","2025-04-29 11:13:36","549","15"
"7436","enrolled","2024-01-01","2025-04-29 11:13:36","2025-04-29 11:13:36","549","16"
"7437","enrolled","2024-01-01","2025-04-29 11:13:36","2025-04-29 11:13:36","549","17"
"7438","enrolled","2024-01-01","2025-04-29 11:13:36","2025-04-29 11:13:36","549","18"
"7439","enrolled","2024-08-01","2025-04-29 11:13:36","2025-04-29 11:13:36","549","19"
"7440","enrolled","2024-08-01","2025-04-29 11:13:36","2025-04-29 11:13:36","549","20"
"7441","enrolled","2024-08-01","2025-04-29 11:13:37","2025-04-29 11:13:37","549","21"
"7442","enrolled","2024-08-01","2025-04-29 11:13:37","2025-04-29 11:13:37","549","22"
"7443","enrolled","2024-08-01","2025-04-29 11:13:37","2025-04-29 11:13:37","549","23"
"7444","enrolled","2024-08-01","2025-04-29 11:13:37","2025-04-29 11:13:37","549","24"
"7445","enrolled","2025-01-01","2025-04-29 11:13:37","2025-04-29 11:13:37","549","49"
"7446","enrolled","2025-01-01","2025-04-29 11:13:37","2025-04-29 11:13:37","549","50"
"7447","enrolled","2025-01-01","2025-04-29 11:13:37","2025-04-29 11:13:37","549","51"
"7448","enrolled","2025-01-01","2025-04-29 11:13:37","2025-04-29 11:13:37","549","52"
"7449","enrolled","2025-01-01","2025-04-29 11:13:37","2025-04-29 11:13:37","549","65"
"7450","enrolled","2025-01-01","2025-04-29 11:13:37","2025-04-29 11:13:37","549","66"
"7451","enrolled","2023-01-01","2025-04-29 11:13:38","2025-04-29 11:13:38","550","1"
"7452","enrolled","2023-01-01","2025-04-29 11:13:38","2025-04-29 11:13:38","550","2"
"7453","enrolled","2023-01-01","2025-04-29 11:13:38","2025-04-29 11:13:38","550","3"
"7454","enrolled","2023-01-01","2025-04-29 11:13:38","2025-04-29 11:13:38","550","4"
"7455","enrolled","2023-01-01","2025-04-29 11:13:38","2025-04-29 11:13:38","550","5"
"7456","enrolled","2023-01-01","2025-04-29 11:13:38","2025-04-29 11:13:38","550","6"
"7457","enrolled","2023-08-01","2025-04-29 11:13:38","2025-04-29 11:13:38","550","7"
"7458","enrolled","2023-08-01","2025-04-29 11:13:38","2025-04-29 11:13:38","550","8"
"7459","enrolled","2023-08-01","2025-04-29 11:13:38","2025-04-29 11:13:38","550","9"
"7460","enrolled","2023-08-01","2025-04-29 11:13:38","2025-04-29 11:13:38","550","10"
"7461","enrolled","2023-08-01","2025-04-29 11:13:38","2025-04-29 11:13:38","550","11"
"7462","enrolled","2023-08-01","2025-04-29 11:13:38","2025-04-29 11:13:38","550","12"
"7463","enrolled","2024-01-01","2025-04-29 11:13:38","2025-04-29 11:13:38","550","13"
"7464","enrolled","2024-01-01","2025-04-29 11:13:38","2025-04-29 11:13:38","550","14"
"7465","enrolled","2024-01-01","2025-04-29 11:13:38","2025-04-29 11:13:38","550","15"
"7466","enrolled","2024-01-01","2025-04-29 11:13:38","2025-04-29 11:13:38","550","16"
"7467","enrolled","2024-01-01","2025-04-29 11:13:38","2025-04-29 11:13:38","550","17"
"7468","enrolled","2024-01-01","2025-04-29 11:13:39","2025-04-29 11:13:39","550","18"
"7469","enrolled","2024-08-01","2025-04-29 11:13:39","2025-04-29 11:13:39","550","19"
"7470","enrolled","2024-08-01","2025-04-29 11:13:39","2025-04-29 11:13:39","550","20"
"7471","enrolled","2024-08-01","2025-04-29 11:13:39","2025-04-29 11:13:39","550","21"
"7472","enrolled","2024-08-01","2025-04-29 11:13:39","2025-04-29 11:13:39","550","22"
"7473","enrolled","2024-08-01","2025-04-29 11:13:39","2025-04-29 11:13:39","550","23"
"7474","enrolled","2024-08-01","2025-04-29 11:13:39","2025-04-29 11:13:39","550","24"
"7475","enrolled","2025-01-01","2025-04-29 11:13:39","2025-04-29 11:13:39","550","49"
"7476","enrolled","2025-01-01","2025-04-29 11:13:39","2025-04-29 11:13:39","550","50"
"7477","enrolled","2025-01-01","2025-04-29 11:13:39","2025-04-29 11:13:39","550","51"
"7478","enrolled","2025-01-01","2025-04-29 11:13:39","2025-04-29 11:13:39","550","52"
"7479","enrolled","2025-01-01","2025-04-29 11:13:39","2025-04-29 11:13:39","550","65"
"7480","enrolled","2025-01-01","2025-04-29 11:13:39","2025-04-29 11:13:39","550","66"
"7481","enrolled","2023-01-01","2025-04-29 11:13:39","2025-04-29 11:13:39","551","1"
"7482","enrolled","2023-01-01","2025-04-29 11:13:39","2025-04-29 11:13:39","551","2"
"7483","enrolled","2023-01-01","2025-04-29 11:13:39","2025-04-29 11:13:39","551","3"
"7484","enrolled","2023-01-01","2025-04-29 11:13:39","2025-04-29 11:13:39","551","4"
"7485","enrolled","2023-01-01","2025-04-29 11:13:39","2025-04-29 11:13:39","551","5"
"7486","enrolled","2023-01-01","2025-04-29 11:13:39","2025-04-29 11:13:39","551","6"
"7487","enrolled","2023-08-01","2025-04-29 11:13:39","2025-04-29 11:13:39","551","7"
"7488","enrolled","2023-08-01","2025-04-29 11:13:39","2025-04-29 11:13:39","551","8"
"7489","enrolled","2023-08-01","2025-04-29 11:13:40","2025-04-29 11:13:40","551","9"
"7490","enrolled","2023-08-01","2025-04-29 11:13:40","2025-04-29 11:13:40","551","10"
"7491","enrolled","2023-08-01","2025-04-29 11:13:40","2025-04-29 11:13:40","551","11"
"7492","enrolled","2023-08-01","2025-04-29 11:13:40","2025-04-29 11:13:40","551","12"
"7493","enrolled","2024-01-01","2025-04-29 11:13:40","2025-04-29 11:13:40","551","13"
"7494","enrolled","2024-01-01","2025-04-29 11:13:40","2025-04-29 11:13:40","551","14"
"7495","enrolled","2024-01-01","2025-04-29 11:13:40","2025-04-29 11:13:40","551","15"
"7496","enrolled","2024-01-01","2025-04-29 11:13:40","2025-04-29 11:13:40","551","16"
"7497","enrolled","2024-01-01","2025-04-29 11:13:40","2025-04-29 11:13:40","551","17"
"7498","enrolled","2024-01-01","2025-04-29 11:13:40","2025-04-29 11:13:40","551","18"
"7499","enrolled","2024-08-01","2025-04-29 11:13:40","2025-04-29 11:13:40","551","19"
"7500","enrolled","2024-08-01","2025-04-29 11:13:40","2025-04-29 11:13:40","551","20"
"7501","enrolled","2024-08-01","2025-04-29 11:13:40","2025-04-29 11:13:40","551","21"
"7502","enrolled","2024-08-01","2025-04-29 11:13:40","2025-04-29 11:13:40","551","22"
"7503","enrolled","2024-08-01","2025-04-29 11:13:40","2025-04-29 11:13:40","551","23"
"7504","enrolled","2024-08-01","2025-04-29 11:13:40","2025-04-29 11:13:40","551","24"
"7505","enrolled","2025-01-01","2025-04-29 11:13:40","2025-04-29 11:13:40","551","49"
"7506","enrolled","2025-01-01","2025-04-29 11:13:40","2025-04-29 11:13:40","551","50"
"7507","enrolled","2025-01-01","2025-04-29 11:13:40","2025-04-29 11:13:40","551","51"
"7508","enrolled","2025-01-01","2025-04-29 11:13:40","2025-04-29 11:13:40","551","52"
"7509","enrolled","2025-01-01","2025-04-29 11:13:40","2025-04-29 11:13:40","551","65"
"7510","enrolled","2025-01-01","2025-04-29 11:13:41","2025-04-29 11:13:41","551","66"
